,density,init_fire,reborn_tree,Run,Burned Out,Fine,Fire,height,width
2262,0.9,20,50,2262,5134,3297,606,100,100
2263,0.9,20,50,2263,4135,4296,539,100,100
2264,0.9,20,50,2264,4981,3441,574,100,100
2265,0.9,20,50,2265,4466,3976,560,100,100
2266,0.9,20,50,2266,3917,4602,512,100,100
2267,0.9,20,50,2267,4779,3568,625,100,100
2268,0.9,20,50,2268,4875,3506,638,100,100
2269,0.9,20,50,2269,4920,3453,601,100,100
2270,0.9,20,50,2270,4675,3722,587,100,100
2271,0.9,20,50,2271,5701,2724,599,100,100
2272,0.9,20,50,2272,5123,3341,541,100,100
2273,0.9,20,50,2273,3137,5354,466,100,100
2274,0.9,20,50,2274,4387,4052,574,100,100
2275,0.9,20,50,2275,5242,3133,658,100,100
2276,0.9,20,50,2276,4486,3967,548,100,100
2277,0.9,20,50,2277,4459,3985,530,100,100
2278,0.9,20,50,2278,4131,4391,500,100,100
2279,0.9,20,50,2279,4512,3933,546,100,100
2280,0.9,20,50,2280,4924,3509,562,100,100
2281,0.9,20,50,2281,3977,4483,536,100,100
2282,0.9,20,50,2282,3725,4779,474,100,100
2283,0.9,20,50,2283,4530,3907,549,100,100
2284,0.9,20,50,2284,4837,3553,604,100,100
2285,0.9,20,50,2285,4842,3628,574,100,100
2286,0.9,20,50,2286,4704,3749,555,100,100
2287,0.9,20,50,2287,4455,4000,548,100,100
2288,0.9,20,50,2288,5172,3243,600,100,100
2289,0.9,20,50,2289,0,8998,0,100,100
2290,0.9,20,50,2290,5173,3284,562,100,100
2291,0.9,20,50,2291,4711,3703,584,100,100
2292,0.9,20,50,2292,4407,4004,583,100,100
2293,0.9,20,50,2293,4433,3966,570,100,100
2294,0.9,20,50,2294,4591,3921,530,100,100
2295,0.9,20,50,2295,4118,4346,559,100,100
2296,0.9,20,50,2296,5457,2941,622,100,100
2297,0.9,20,50,2297,3808,4605,564,100,100
2298,0.9,20,50,2298,4720,3731,576,100,100
2299,0.9,20,50,2299,3864,4552,547,100,100
2300,0.9,20,80,2300,4130,4319,560,100,100
2301,0.9,20,80,2301,5115,3296,597,100,100
2302,0.9,20,80,2302,4870,3522,627,100,100
2303,0.9,20,80,2303,5443,2952,624,100,100
2304,0.9,20,80,2304,5458,2879,629,100,100
2305,0.9,20,80,2305,5466,2937,590,100,100
2306,0.9,20,80,2306,4892,3523,596,100,100
2307,0.9,20,80,2307,5198,3229,578,100,100
2308,0.9,20,80,2308,4877,3546,544,100,100
2309,0.9,20,80,2309,0,9004,0,100,100
2310,0.9,20,80,2310,4787,3616,548,100,100
2311,0.9,20,80,2311,3986,4501,539,100,100
2312,0.9,20,80,2312,4729,3723,539,100,100
2313,0.9,20,80,2313,0,9001,0,100,100
2314,0.9,20,80,2314,0,9061,0,100,100
2315,0.9,20,80,2315,5106,3301,585,100,100
2316,0.9,20,80,2316,4541,3956,532,100,100
2317,0.9,20,80,2317,4126,4314,543,100,100
2318,0.9,20,80,2318,4738,3709,547,100,100
2319,0.9,20,80,2319,4454,3919,611,100,100
2320,0.9,20,80,2320,4737,3710,571,100,100
2321,0.9,20,80,2321,5059,3330,605,100,100
2322,0.9,20,80,2322,4399,4098,542,100,100
2323,0.9,20,80,2323,5799,2607,612,100,100
2324,0.9,20,80,2324,5094,3340,611,100,100
2325,0.9,20,80,2325,5519,2884,636,100,100
2326,0.9,20,80,2326,4302,4127,548,100,100
2327,0.9,20,80,2327,0,9035,0,100,100
2328,0.9,20,80,2328,4791,3688,529,100,100
2329,0.9,20,80,2329,5267,3137,538,100,100
2330,0.9,20,80,2330,4748,3736,560,100,100
2331,0.9,20,80,2331,4130,4272,557,100,100
2332,0.9,20,80,2332,4707,3775,545,100,100
2333,0.9,20,80,2333,3943,4480,575,100,100
2334,0.9,20,80,2334,4570,3908,565,100,100
2335,0.9,20,80,2335,4384,4072,570,100,100
2336,0.9,20,80,2336,4411,4036,527,100,100
2337,0.9,20,80,2337,6244,2212,574,100,100
2338,0.9,20,80,2338,4178,4234,543,100,100
2339,0.9,20,80,2339,3695,4823,477,100,100
2340,0.9,20,80,2340,4610,3787,607,100,100
2341,0.9,20,80,2341,4833,3586,596,100,100
2342,0.9,20,80,2342,3977,4491,520,100,100
2343,0.9,20,80,2343,4673,3821,575,100,100
2344,0.9,20,80,2344,4824,3659,504,100,100
2345,0.9,20,80,2345,4910,3418,642,100,100
2346,0.9,20,80,2346,4290,4195,496,100,100
2347,0.9,20,80,2347,5076,3370,588,100,100
2348,0.9,20,80,2348,4649,3770,563,100,100
2349,0.9,20,80,2349,5616,2756,623,100,100
2350,0.9,20,80,2350,4473,3931,584,100,100
2351,0.9,20,80,2351,5211,3165,625,100,100
2352,0.9,20,80,2352,4370,4030,558,100,100
2353,0.9,20,80,2353,4906,3525,571,100,100
2354,0.9,20,80,2354,0,9016,0,100,100
2355,0.9,20,80,2355,4889,3494,598,100,100
2356,0.9,20,80,2356,5235,3160,595,100,100
2357,0.9,20,80,2357,4424,4003,541,100,100
2358,0.9,20,80,2358,5672,2700,611,100,100
2359,0.9,20,80,2359,5090,3242,616,100,100
2360,0.9,20,80,2360,4996,3414,583,100,100
2361,0.9,20,80,2361,0,9036,0,100,100
2362,0.9,20,80,2362,4694,3757,577,100,100
2363,0.9,20,80,2363,5275,3104,641,100,100
2364,0.9,20,80,2364,4347,4106,547,100,100
2365,0.9,20,80,2365,5185,3174,615,100,100
2366,0.9,20,80,2366,4808,3555,615,100,100
2367,0.9,20,80,2367,4801,3635,560,100,100
2368,0.9,20,80,2368,5857,2523,632,100,100
2369,0.9,20,80,2369,4039,4351,604,100,100
2370,0.9,20,80,2370,4076,4359,525,100,100
2371,0.9,20,80,2371,4417,4025,562,100,100
2372,0.9,20,80,2372,4542,3910,561,100,100
2373,0.9,20,80,2373,4854,3476,640,100,100
2374,0.9,20,80,2374,0,8926,0,100,100
2375,0.9,20,80,2375,4770,3614,553,100,100
2376,0.9,20,80,2376,4891,3515,575,100,100
2377,0.9,20,80,2377,4887,3575,601,100,100
2378,0.9,20,80,2378,3862,4654,520,100,100
2379,0.9,20,80,2379,4534,3869,592,100,100
2380,0.9,20,80,2380,4689,3736,535,100,100
2381,0.9,20,80,2381,5053,3336,564,100,100
2382,0.9,20,80,2382,4527,3843,611,100,100
2383,0.9,20,80,2383,5584,2873,617,100,100
2384,0.9,20,80,2384,4886,3475,554,100,100
2385,0.9,20,80,2385,4217,4262,509,100,100
2386,0.9,20,80,2386,4497,3945,573,100,100
2387,0.9,20,80,2387,5384,2950,567,100,100
2388,0.9,20,80,2388,4726,3701,583,100,100
2389,0.9,20,80,2389,3864,4554,513,100,100
2390,0.9,20,80,2390,0,9001,0,100,100
2391,0.9,20,80,2391,5136,3215,648,100,100
2392,0.9,20,80,2392,4910,3475,605,100,100
2393,0.9,20,80,2393,4740,3657,595,100,100
2394,0.9,20,80,2394,4460,3894,620,100,100
2395,0.9,20,80,2395,5046,3410,567,100,100
2396,0.9,20,80,2396,5016,3396,595,100,100
2397,0.9,20,80,2397,4571,3825,583,100,100
2398,0.9,20,80,2398,4905,3512,594,100,100
2399,0.9,20,80,2399,4412,4096,485,100,100
2400,0.9,40,20,2400,4508,4006,541,100,100
2401,0.9,40,20,2401,4634,3762,555,100,100
2402,0.9,40,20,2402,5028,3389,628,100,100
2403,0.9,40,20,2403,4497,3967,543,100,100
2404,0.9,40,20,2404,5041,3323,631,100,100
2405,0.9,40,20,2405,0,8966,0,100,100
2406,0.9,40,20,2406,4007,4411,590,100,100
2407,0.9,40,20,2407,4249,4193,519,100,100
2408,0.9,40,20,2408,4780,3641,586,100,100
2409,0.9,40,20,2409,0,9016,0,100,100
2410,0.9,40,20,2410,4393,4087,572,100,100
2411,0.9,40,20,2411,3794,4743,483,100,100
2412,0.9,40,20,2412,5336,3104,557,100,100
2413,0.9,40,20,2413,4891,3503,625,100,100
2414,0.9,40,20,2414,4657,3748,607,100,100
2415,0.9,40,20,2415,5114,3267,617,100,100
2416,0.9,40,20,2416,5492,2889,596,100,100
2417,0.9,40,20,2417,5417,2975,614,100,100
2418,0.9,40,20,2418,4827,3584,586,100,100
2419,0.9,40,20,2419,4496,3911,586,100,100
2420,0.9,40,20,2420,4399,4114,489,100,100
2421,0.9,40,20,2421,5271,3191,554,100,100
2422,0.9,40,20,2422,4792,3591,623,100,100
2423,0.9,40,20,2423,0,8933,0,100,100
2424,0.9,40,20,2424,5363,3097,578,100,100
2425,0.9,40,20,2425,0,9008,0,100,100
2426,0.9,40,20,2426,4685,3731,585,100,100
2427,0.9,40,20,2427,5070,3323,564,100,100
2428,0.9,40,20,2428,4088,4440,494,100,100
2429,0.9,40,20,2429,4469,3981,598,100,100
2430,0.9,40,20,2430,4881,3551,588,100,100
2431,0.9,40,20,2431,4825,3572,565,100,100
2432,0.9,40,20,2432,5105,3262,638,100,100
2433,0.9,40,20,2433,0,9017,0,100,100
2434,0.9,40,20,2434,4990,3415,603,100,100
2435,0.9,40,20,2435,4474,4013,530,100,100
2436,0.9,40,20,2436,5564,2862,627,100,100
2437,0.9,40,20,2437,3326,5146,491,100,100
2438,0.9,40,20,2438,4905,3505,646,100,100
2439,0.9,40,20,2439,4607,3858,521,100,100
2440,0.9,40,20,2440,3830,4665,531,100,100
2441,0.9,40,20,2441,5070,3389,557,100,100
2442,0.9,40,20,2442,4582,3814,577,100,100
2443,0.9,40,20,2443,4622,3794,589,100,100
2444,0.9,40,20,2444,3998,4499,498,100,100
2445,0.9,40,20,2445,5195,3205,584,100,100
2446,0.9,40,20,2446,3799,4671,536,100,100
2447,0.9,40,20,2447,4617,3816,630,100,100
2448,0.9,40,20,2448,5298,3069,655,100,100
2449,0.9,40,20,2449,4458,4006,572,100,100
2450,0.9,40,20,2450,5739,2625,610,100,100
2451,0.9,40,20,2451,5065,3381,529,100,100
2452,0.9,40,20,2452,5119,3313,603,100,100
2453,0.9,40,20,2453,4706,3729,587,100,100
2454,0.9,40,20,2454,0,8998,0,100,100
2455,0.9,40,20,2455,4121,4322,542,100,100
2456,0.9,40,20,2456,4452,4011,538,100,100
2457,0.9,40,20,2457,5023,3388,579,100,100
2458,0.9,40,20,2458,4768,3650,573,100,100
2459,0.9,40,20,2459,4876,3540,602,100,100
2460,0.9,40,20,2460,4848,3587,544,100,100
2461,0.9,40,20,2461,5191,3239,586,100,100
2462,0.9,40,20,2462,4004,4432,545,100,100
2463,0.9,40,20,2463,3744,4722,530,100,100
2464,0.9,40,20,2464,3951,4547,530,100,100
2465,0.9,40,20,2465,4917,3527,544,100,100
2466,0.9,40,20,2466,0,9011,0,100,100
2467,0.9,40,20,2467,3797,4701,507,100,100
2468,0.9,40,20,2468,5075,3252,617,100,100
2469,0.9,40,20,2469,4781,3643,546,100,100
2470,0.9,40,20,2470,4239,4178,529,100,100
2471,0.9,40,20,2471,5432,2981,562,100,100
2472,0.9,40,20,2472,0,8996,0,100,100
2473,0.9,40,20,2473,4373,4105,517,100,100
2474,0.9,40,20,2474,5293,3060,604,100,100
2475,0.9,40,20,2475,4485,3937,582,100,100
2476,0.9,40,20,2476,4776,3602,593,100,100
2477,0.9,40,20,2477,4921,3525,580,100,100
2478,0.9,40,20,2478,4076,4357,529,100,100
2479,0.9,40,20,2479,5062,3323,605,100,100
2480,0.9,40,20,2480,4341,4085,500,100,100
2481,0.9,40,20,2481,5698,2679,618,100,100
2482,0.9,40,20,2482,4530,3949,528,100,100
2483,0.9,40,20,2483,4538,3896,590,100,100
2484,0.9,40,20,2484,4875,3608,557,100,100
2485,0.9,40,20,2485,0,8995,0,100,100
2486,0.9,40,20,2486,4532,3821,623,100,100
2487,0.9,40,20,2487,0,9014,0,100,100
2488,0.9,40,20,2488,5241,3188,584,100,100
2489,0.9,40,20,2489,3992,4523,476,100,100
2490,0.9,40,20,2490,4941,3495,553,100,100
2491,0.9,40,20,2491,4926,3463,597,100,100
2492,0.9,40,20,2492,4818,3556,601,100,100
2493,0.9,40,20,2493,4534,3976,534,100,100
2494,0.9,40,20,2494,5413,2941,667,100,100
2495,0.9,40,20,2495,0,8975,0,100,100
2496,0.9,40,20,2496,4642,3762,591,100,100
2497,0.9,40,20,2497,5216,3214,573,100,100
2498,0.9,40,20,2498,4894,3519,545,100,100
2499,0.9,40,20,2499,5398,3000,604,100,100
2500,0.9,40,50,2500,4693,3770,594,100,100
2501,0.9,40,50,2501,5359,3027,580,100,100
2502,0.9,40,50,2502,4343,4161,519,100,100
2503,0.9,40,50,2503,5199,3228,566,100,100
2504,0.9,40,50,2504,0,9010,0,100,100
2505,0.9,40,50,2505,5229,3160,570,100,100
2506,0.9,40,50,2506,5173,3260,579,100,100
2507,0.9,40,50,2507,4318,4119,538,100,100
2508,0.9,40,50,2508,4438,4024,581,100,100
2509,0.9,40,50,2509,3285,5273,531,100,100
2510,0.9,40,50,2510,3689,4707,523,100,100
2511,0.9,40,50,2511,4972,3399,634,100,100
2512,0.9,40,50,2512,4069,4404,522,100,100
2513,0.9,40,50,2513,4507,3867,617,100,100
2514,0.9,40,50,2514,4763,3690,570,100,100
2515,0.9,40,50,2515,0,9046,0,100,100
2516,0.9,40,50,2516,5516,2825,656,100,100
2517,0.9,40,50,2517,0,9011,0,100,100
2518,0.9,40,50,2518,5263,3083,638,100,100
2519,0.9,40,50,2519,0,8964,0,100,100
2520,0.9,40,50,2520,4306,4178,570,100,100
2521,0.9,40,50,2521,5053,3275,664,100,100
2522,0.9,40,50,2522,4305,4227,485,100,100
2523,0.9,40,50,2523,5311,3164,585,100,100
2524,0.9,40,50,2524,6211,2294,550,100,100
2525,0.9,40,50,2525,4967,3530,557,100,100
2526,0.9,40,50,2526,4983,3350,610,100,100
2527,0.9,40,50,2527,4441,3966,592,100,100
2528,0.9,40,50,2528,4231,4232,489,100,100
2529,0.9,40,50,2529,5046,3408,589,100,100
2530,0.9,40,50,2530,5603,2777,667,100,100
2531,0.9,40,50,2531,4325,4120,525,100,100
2532,0.9,40,50,2532,4757,3689,539,100,100
2533,0.9,40,50,2533,4243,4185,548,100,100
2534,0.9,40,50,2534,5155,3267,573,100,100
2535,0.9,40,50,2535,4367,4101,547,100,100
2536,0.9,40,50,2536,4860,3538,611,100,100
2537,0.9,40,50,2537,5082,3317,570,100,100
2538,0.9,40,50,2538,4723,3713,579,100,100
2539,0.9,40,50,2539,4713,3709,566,100,100
2540,0.9,40,50,2540,4526,3927,594,100,100
2541,0.9,40,50,2541,4581,3883,561,100,100
2542,0.9,40,50,2542,4994,3366,605,100,100
2543,0.9,40,50,2543,4557,3882,570,100,100
2544,0.9,40,50,2544,0,8950,0,100,100
2545,0.9,40,50,2545,4500,3896,638,100,100
2546,0.9,40,50,2546,3726,4729,523,100,100
2547,0.9,40,50,2547,3693,4757,510,100,100
2548,0.9,40,50,2548,4052,4484,482,100,100
2549,0.9,40,50,2549,4567,3890,573,100,100
2550,0.9,40,50,2550,5611,2720,642,100,100
2551,0.9,40,50,2551,4381,4065,539,100,100
2552,0.9,40,50,2552,0,8937,0,100,100
2553,0.9,40,50,2553,4575,3905,524,100,100
2554,0.9,40,50,2554,4569,3850,574,100,100
2555,0.9,40,50,2555,5231,3111,601,100,100
2556,0.9,40,50,2556,0,9021,0,100,100
2557,0.9,40,50,2557,5440,2899,644,100,100
2558,0.9,40,50,2558,4818,3591,587,100,100
2559,0.9,40,50,2559,5493,2962,559,100,100
2560,0.9,40,50,2560,5010,3400,544,100,100
2561,0.9,40,50,2561,4119,4359,533,100,100
2562,0.9,40,50,2562,5095,3300,603,100,100
2563,0.9,40,50,2563,4836,3579,562,100,100
2564,0.9,40,50,2564,0,8951,0,100,100
2565,0.9,40,50,2565,3907,4589,537,100,100
2566,0.9,40,50,2566,4559,3830,589,100,100
2567,0.9,40,50,2567,4856,3554,599,100,100
2568,0.9,40,50,2568,4713,3668,630,100,100
2569,0.9,40,50,2569,4747,3658,582,100,100
2570,0.9,40,50,2570,5214,3120,616,100,100
2571,0.9,40,50,2571,4435,4016,564,100,100
2572,0.9,40,50,2572,4499,3893,598,100,100
2573,0.9,40,50,2573,5293,3157,540,100,100
2574,0.9,40,50,2574,4385,4055,565,100,100
2575,0.9,40,50,2575,4177,4244,567,100,100
2576,0.9,40,50,2576,3968,4532,567,100,100
2577,0.9,40,50,2577,4283,4170,562,100,100
2578,0.9,40,50,2578,4877,3523,576,100,100
2579,0.9,40,50,2579,5355,3017,624,100,100
2580,0.9,40,50,2580,4686,3718,613,100,100
2581,0.9,40,50,2581,4516,3992,485,100,100
2582,0.9,40,50,2582,4091,4401,515,100,100
2583,0.9,40,50,2583,5049,3330,617,100,100
2584,0.9,40,50,2584,5097,3315,583,100,100
2585,0.9,40,50,2585,4936,3499,584,100,100
2586,0.9,40,50,2586,4510,3977,533,100,100
2587,0.9,40,50,2587,4994,3387,587,100,100
2588,0.9,40,50,2588,5136,3267,625,100,100
2589,0.9,40,50,2589,4266,4151,561,100,100
2590,0.9,40,50,2590,5720,2698,601,100,100
2591,0.9,40,50,2591,4943,3424,583,100,100
2592,0.9,40,50,2592,4248,4242,524,100,100
2593,0.9,40,50,2593,4448,3983,536,100,100
2594,0.9,40,50,2594,4674,3755,593,100,100
2595,0.9,40,50,2595,5245,3183,583,100,100
2596,0.9,40,50,2596,5124,3242,629,100,100
2597,0.9,40,50,2597,5325,3018,643,100,100
2598,0.9,40,50,2598,4061,4379,558,100,100
2599,0.9,40,50,2599,0,9034,0,100,100
2600,0.9,40,80,2600,5890,2502,631,100,100
2601,0.9,40,80,2601,4941,3495,559,100,100
2602,0.9,40,80,2602,5503,2885,622,100,100
2603,0.9,40,80,2603,3860,4668,480,100,100
2604,0.9,40,80,2604,4958,3503,562,100,100
2605,0.9,40,80,2605,4774,3677,569,100,100
2606,0.9,40,80,2606,4634,3837,580,100,100
2607,0.9,40,80,2607,4943,3433,639,100,100
2608,0.9,40,80,2608,0,9025,0,100,100
2609,0.9,40,80,2609,0,8990,0,100,100
2610,0.9,40,80,2610,4572,3869,577,100,100
2611,0.9,40,80,2611,5907,2541,590,100,100
2612,0.9,40,80,2612,0,9010,0,100,100
2613,0.9,40,80,2613,0,8993,0,100,100
2614,0.9,40,80,2614,5180,3231,589,100,100
2615,0.9,40,80,2615,4496,3973,559,100,100
2616,0.9,40,80,2616,4810,3640,583,100,100
2617,0.9,40,80,2617,4303,4188,524,100,100
2618,0.9,40,80,2618,5128,3353,560,100,100
2619,0.9,40,80,2619,5227,3204,564,100,100
2620,0.9,40,80,2620,0,9009,0,100,100
2621,0.9,40,80,2621,4666,3746,609,100,100
2622,0.9,40,80,2622,4763,3594,636,100,100
2623,0.9,40,80,2623,4493,3941,520,100,100
2624,0.9,40,80,2624,5231,3101,632,100,100
2625,0.9,40,80,2625,5482,2888,646,100,100
2626,0.9,40,80,2626,4176,4332,503,100,100
2627,0.9,40,80,2627,5514,2966,618,100,100
2628,0.9,40,80,2628,4718,3747,572,100,100
2629,0.9,40,80,2629,4319,4129,548,100,100
2630,0.9,40,80,2630,5098,3318,639,100,100
2631,0.9,40,80,2631,4955,3470,628,100,100
2632,0.9,40,80,2632,5276,3076,606,100,100
2633,0.9,40,80,2633,5587,2795,614,100,100
2634,0.9,40,80,2634,5649,2717,608,100,100
2635,0.9,40,80,2635,4625,3778,569,100,100
2636,0.9,40,80,2636,4550,3818,606,100,100
2637,0.9,40,80,2637,0,9014,0,100,100
2638,0.9,40,80,2638,0,8985,0,100,100
2639,0.9,40,80,2639,0,8964,0,100,100
2640,0.9,40,80,2640,4232,4268,522,100,100
2641,0.9,40,80,2641,5428,2969,618,100,100
2642,0.9,40,80,2642,0,9056,0,100,100
2643,0.9,40,80,2643,4275,4173,565,100,100
2644,0.9,40,80,2644,5023,3452,578,100,100
2645,0.9,40,80,2645,4795,3644,562,100,100
2646,0.9,40,80,2646,5019,3353,618,100,100
2647,0.9,40,80,2647,4675,3740,509,100,100
2648,0.9,40,80,2648,0,9024,0,100,100
2649,0.9,40,80,2649,4002,4494,504,100,100
2650,0.9,40,80,2650,4990,3437,573,100,100
2651,0.9,40,80,2651,4446,3968,549,100,100
2652,0.9,40,80,2652,4995,3462,519,100,100
2653,0.9,40,80,2653,5480,2931,598,100,100
2654,0.9,40,80,2654,0,8956,0,100,100
2655,0.9,40,80,2655,5396,2943,649,100,100
2656,0.9,40,80,2656,4923,3482,622,100,100
2657,0.9,40,80,2657,4556,3944,528,100,100
2658,0.9,40,80,2658,0,8992,0,100,100
2659,0.9,40,80,2659,5331,3028,611,100,100
2660,0.9,40,80,2660,4650,3779,576,100,100
2661,0.9,40,80,2661,5177,3201,588,100,100
2662,0.9,40,80,2662,4850,3608,561,100,100
2663,0.9,40,80,2663,0,8971,0,100,100
2664,0.9,40,80,2664,4571,3886,521,100,100
2665,0.9,40,80,2665,0,8994,0,100,100
2666,0.9,40,80,2666,4743,3706,579,100,100
2667,0.9,40,80,2667,4541,3846,624,100,100
2668,0.9,40,80,2668,5101,3330,553,100,100
2669,0.9,40,80,2669,3936,4536,522,100,100
2670,0.9,40,80,2670,3705,4835,458,100,100
2671,0.9,40,80,2671,4038,4484,508,100,100
2672,0.9,40,80,2672,4974,3402,605,100,100
2673,0.9,40,80,2673,4539,3902,611,100,100
2674,0.9,40,80,2674,5650,2783,607,100,100
2675,0.9,40,80,2675,5674,2712,598,100,100
2676,0.9,40,80,2676,4686,3812,519,100,100
2677,0.9,40,80,2677,0,8952,0,100,100
2678,0.9,40,80,2678,5076,3341,606,100,100
2679,0.9,40,80,2679,6107,2332,602,100,100
2680,0.9,40,80,2680,6093,2340,577,100,100
2681,0.9,40,80,2681,4945,3367,655,100,100
2682,0.9,40,80,2682,4022,4469,523,100,100
2683,0.9,40,80,2683,0,8961,0,100,100
2684,0.9,40,80,2684,0,8990,0,100,100
2685,0.9,40,80,2685,5574,2848,616,100,100
2686,0.9,40,80,2686,4720,3746,567,100,100
2687,0.9,40,80,2687,5208,3183,599,100,100
2688,0.9,40,80,2688,4599,3846,572,100,100
2689,0.9,40,80,2689,4314,4161,551,100,100
2690,0.9,40,80,2690,4548,3800,610,100,100
2691,0.9,40,80,2691,0,9031,0,100,100
2692,0.9,40,80,2692,4086,4398,533,100,100
2693,0.9,40,80,2693,4464,4004,534,100,100
2694,0.9,40,80,2694,0,9030,0,100,100
2695,0.9,40,80,2695,4542,3915,541,100,100
2696,0.9,40,80,2696,4827,3653,558,100,100
2697,0.9,40,80,2697,4383,3995,568,100,100
2698,0.9,40,80,2698,4896,3508,580,100,100
2699,0.9,40,80,2699,4582,3781,597,100,100
